ACTS,REG,Scenario,Year,Value
wood,COL,GDPEndoSSP2_noWaste,2045,1212.81463535472
wood,CAM,GDPEndoSSP2_noWaste,2045,5736.41222967629
wood,RUS,GDPEndoSSP2_noWaste,2045,14616.2711298687
wood,AUT,GDPEndoSSP2_noWaste,2045,11451.3390863661
wood,IRL,GDPEndoSSP2_noWaste,2045,2488.71807938252
wood,HUN,GDPEndoSSP2_noWaste,2045,1044.93012588131
wood,DEU,GDPEndoSSP2_noWaste,2045,31227.7237535336
wood,FIN,GDPEndoSSP2_noWaste,2045,7885.65604803734
wood,EST,GDPEndoSSP2_noWaste,2045,1930.20491894053
wood,DNK,GDPEndoSSP2_noWaste,2045,2464.99197160741
wood,CZE,GDPEndoSSP2_noWaste,2045,3797.99752940349
wood,RESTEU,GDPEndoSSP2_noWaste,2045,1734.13920417914
wood,ITA,GDPEndoSSP2_noWaste,2045,14700.0716125626
wood,BEL,GDPEndoSSP2_noWaste,2045,3627.40549726175
wood,GRC,GDPEndoSSP2_noWaste,2045,871.467179247927
wood,BGR,GDPEndoSSP2_noWaste,2045,730.483317428902
wood,ROU,GDPEndoSSP2_noWaste,2045,4877.60049384332
wood,LVA,GDPEndoSSP2_noWaste,2045,1993.13756438503
wood,ESP,GDPEndoSSP2_noWaste,2045,7878.6328330753
wood,FRA,GDPEndoSSP2_noWaste,2045,12310.5847865654
wood,SVK,GDPEndoSSP2_noWaste,2045,1780.85011197757
wood,SWE,GDPEndoSSP2_noWaste,2045,13654.7425177755
wood,PRT,GDPEndoSSP2_noWaste,2045,3621.39023972381
wood,POL,GDPEndoSSP2_noWaste,2045,12295.0549106493
wood,NLD,GDPEndoSSP2_noWaste,2045,4345.13758452309
wood,LTU,GDPEndoSSP2_noWaste,2045,1940.52002157973
wood,SVN,GDPEndoSSP2_noWaste,2045,663.212186832265
wood,AFR,GDPEndoSSP2_noWaste,2045,6345.55256897419
wood,TUR,GDPEndoSSP2_noWaste,2045,11380.3852644804
wood,ZAF,GDPEndoSSP2_noWaste,2045,2942.25573338191
wood,COCOA,GDPEndoSSP2_noWaste,2045,16305.8454923999
wood,EAS,GDPEndoSSP2_noWaste,2045,35227.3711805694
wood,ME,GDPEndoSSP2_noWaste,2045,19693.0588112625
wood,STAN,GDPEndoSSP2_noWaste,2045,702.63447194107
wood,CHN,GDPEndoSSP2_noWaste,2045,276894.909071207
wood,IND,GDPEndoSSP2_noWaste,2045,34054.5039867306
wood,JPN,GDPEndoSSP2_noWaste,2045,22164.6338229245
wood,IDN,GDPEndoSSP2_noWaste,2045,28594.5709059216
wood,MYS,GDPEndoSSP2_noWaste,2045,4106.66096732984
wood,OCE,GDPEndoSSP2_noWaste,2045,18045.5483208181
wood,GBR,GDPEndoSSP2_noWaste,2045,12336.1325539491
wood,CHE,GDPEndoSSP2_noWaste,2045,9452.80263975781
wood,REUR,GDPEndoSSP2_noWaste,2045,7557.76024105637
wood,NOR,GDPEndoSSP2_noWaste,2045,4305.91461575679
wood,NAF,GDPEndoSSP2_noWaste,2045,22789.8177319448
wood,KOR,GDPEndoSSP2_noWaste,2045,8047.94769167992
ppp,CAN,GDPEndoSSP2_noWaste,2045,39393.7925887402
ppp,USA,GDPEndoSSP2_noWaste,2045,343665.462314537
ppp,BRA,GDPEndoSSP2_noWaste,2045,61791.3968961612
ppp,MEX,GDPEndoSSP2_noWaste,2045,28810.5738177866
ppp,ARG,GDPEndoSSP2_noWaste,2045,14711.5590367541
ppp,RLAM,GDPEndoSSP2_noWaste,2045,37682.4344978227
ppp,COL,GDPEndoSSP2_noWaste,2045,10230.3789497545
ppp,CAM,GDPEndoSSP2_noWaste,2045,13475.108791021
ppp,RUS,GDPEndoSSP2_noWaste,2045,23097.2123904305
ppp,AUT,GDPEndoSSP2_noWaste,2045,12921.707499935
ppp,IRL,GDPEndoSSP2_noWaste,2045,14905.42583808
ppp,HUN,GDPEndoSSP2_noWaste,2045,3840.87090387935
ppp,DEU,GDPEndoSSP2_noWaste,2045,97901.8011738003
ppp,FIN,GDPEndoSSP2_noWaste,2045,19757.5477857253
ppp,EST,GDPEndoSSP2_noWaste,2045,581.663439565569
ppp,DNK,GDPEndoSSP2_noWaste,2045,4778.70075267397
ppp,CZE,GDPEndoSSP2_noWaste,2045,6066.20600213807
ppp,RESTEU,GDPEndoSSP2_noWaste,2045,3185.13767329271
ppp,ITA,GDPEndoSSP2_noWaste,2045,48794.1591174965
ppp,BEL,GDPEndoSSP2_noWaste,2045,14191.9019071745
ppp,GRC,GDPEndoSSP2_noWaste,2045,2802.11950694569
ppp,BGR,GDPEndoSSP2_noWaste,2045,1662.6712376312
ppp,ROU,GDPEndoSSP2_noWaste,2045,4201.78807180791
ppp,LVA,GDPEndoSSP2_noWaste,2045,719.723999919911
ppp,ESP,GDPEndoSSP2_noWaste,2045,28621.122755805
ppp,FRA,GDPEndoSSP2_noWaste,2045,51386.044341294
ppp,SVK,GDPEndoSSP2_noWaste,2045,2342.04102279465
ppp,SWE,GDPEndoSSP2_noWaste,2045,27312.1172160432
ppp,PRT,GDPEndoSSP2_noWaste,2045,8192.52690232408
ppp,POL,GDPEndoSSP2_noWaste,2045,20818.325888708
ppp,NLD,GDPEndoSSP2_noWaste,2045,26250.8988687431
ppp,LTU,GDPEndoSSP2_noWaste,2045,1035.45794784238
ppp,SVN,GDPEndoSSP2_noWaste,2045,2036.45793864
ppp,AFR,GDPEndoSSP2_noWaste,2045,23343.8635953491
ppp,TUR,GDPEndoSSP2_noWaste,2045,26096.0934029201
ppp,ZAF,GDPEndoSSP2_noWaste,2045,16703.6457926801
ppp,COCOA,GDPEndoSSP2_noWaste,2045,10782.294680004
ppp,EAS,GDPEndoSSP2_noWaste,2045,84045.0875817165
ppp,ME,GDPEndoSSP2_noWaste,2045,39760.9452948606
ppp,STAN,GDPEndoSSP2_noWaste,2045,2329.32432759434
ppp,CHN,GDPEndoSSP2_noWaste,2045,581050.58114103
ppp,IND,GDPEndoSSP2_noWaste,2045,70234.667988066
ppp,JPN,GDPEndoSSP2_noWaste,2045,99161.689664854
ppp,IDN,GDPEndoSSP2_noWaste,2045,69591.3852996774
ppp,MYS,GDPEndoSSP2_noWaste,2045,13742.4299535082
ppp,OCE,GDPEndoSSP2_noWaste,2045,20820.922887307
ppp,GBR,GDPEndoSSP2_noWaste,2045,45224.4481144282
ppp,CHE,GDPEndoSSP2_noWaste,2045,7472.83192661848
ppp,REUR,GDPEndoSSP2_noWaste,2045,8258.07339811983
ppp,NOR,GDPEndoSSP2_noWaste,2045,3705.13703747988
ppp,NAF,GDPEndoSSP2_noWaste,2045,20721.9994278339
ppp,KOR,GDPEndoSSP2_noWaste,2045,26241.6742677001
p_c,CAN,GDPEndoSSP2_noWaste,2045,71249.0925868214
p_c,USA,GDPEndoSSP2_noWaste,2045,483453.723701973
p_c,BRA,GDPEndoSSP2_noWaste,2045,75340.5669098175
p_c,MEX,GDPEndoSSP2_noWaste,2045,34885.7240170507
p_c,ARG,GDPEndoSSP2_noWaste,2045,21792.6613702086
p_c,RLAM,GDPEndoSSP2_noWaste,2045,72261.2229079474
p_c,COL,GDPEndoSSP2_noWaste,2045,14414.8608328138
p_c,CAM,GDPEndoSSP2_noWaste,2045,6745.88749391449
p_c,RUS,GDPEndoSSP2_noWaste,2045,151575.755512908
p_c,AUT,GDPEndoSSP2_noWaste,2045,6983.01500780262
p_c,IRL,GDPEndoSSP2_noWaste,2045,2203.05316556112
p_c,HUN,GDPEndoSSP2_noWaste,2045,4375.98934542246
p_c,DEU,GDPEndoSSP2_noWaste,2045,73615.844855862
p_c,FIN,GDPEndoSSP2_noWaste,2045,10103.4659020757
p_c,EST,GDPEndoSSP2_noWaste,2045,650.55894570735
p_c,DNK,GDPEndoSSP2_noWaste,2045,5865.70160406651
p_c,CZE,GDPEndoSSP2_noWaste,2045,5755.01106105141
p_c,RESTEU,GDPEndoSSP2_noWaste,2045,2107.20405274734
p_c,ITA,GDPEndoSSP2_noWaste,2045,47711.8959200202
p_c,BEL,GDPEndoSSP2_noWaste,2045,27627.3244401983
p_c,GRC,GDPEndoSSP2_noWaste,2045,21850.3426263712
p_c,BGR,GDPEndoSSP2_noWaste,2045,6039.32905590258
p_c,ROU,GDPEndoSSP2_noWaste,2045,9327.02770396409
p_c,LVA,GDPEndoSSP2_noWaste,2045,21.3416377324919
p_c,ESP,GDPEndoSSP2_noWaste,2045,48162.8620975964
p_c,FRA,GDPEndoSSP2_noWaste,2045,36112.8061295472
p_c,SVK,GDPEndoSSP2_noWaste,2045,5922.68431297708
p_c,SWE,GDPEndoSSP2_noWaste,2045,13326.8635404838
p_c,PRT,GDPEndoSSP2_noWaste,2045,9987.37549804951
p_c,POL,GDPEndoSSP2_noWaste,2045,20041.6252143055
p_c,NLD,GDPEndoSSP2_noWaste,2045,49140.5210308337
p_c,LTU,GDPEndoSSP2_noWaste,2045,5982.93597653969
p_c,SVN,GDPEndoSSP2_noWaste,2045,8.1856018212406
p_c,AFR,GDPEndoSSP2_noWaste,2045,21068.8588210572
p_c,TUR,GDPEndoSSP2_noWaste,2045,34565.7739644944
p_c,ZAF,GDPEndoSSP2_noWaste,2045,24129.7686229887
p_c,COCOA,GDPEndoSSP2_noWaste,2045,14174.5411549809
p_c,EAS,GDPEndoSSP2_noWaste,2045,136239.326803528
p_c,ME,GDPEndoSSP2_noWaste,2045,431079.412568649
p_c,STAN,GDPEndoSSP2_noWaste,2045,28551.8681826174
p_c,CHN,GDPEndoSSP2_noWaste,2045,586953.616410107
p_c,IND,GDPEndoSSP2_noWaste,2045,391316.405756291
p_c,JPN,GDPEndoSSP2_noWaste,2045,119455.023147823
p_c,IDN,GDPEndoSSP2_noWaste,2045,37690.2695026254
p_c,MYS,GDPEndoSSP2_noWaste,2045,21952.9336222323
p_c,OCE,GDPEndoSSP2_noWaste,2045,29472.8842181125
p_c,GBR,GDPEndoSSP2_noWaste,2045,45015.4011312751
p_c,CHE,GDPEndoSSP2_noWaste,2045,1366.24022161329
p_c,REUR,GDPEndoSSP2_noWaste,2045,23726.237288317
p_c,NOR,GDPEndoSSP2_noWaste,2045,17634.1927226246
p_c,NAF,GDPEndoSSP2_noWaste,2045,85705.4345619828
p_c,KOR,GDPEndoSSP2_noWaste,2045,100632.025949376
biog,CAN,GDPEndoSSP2_noWaste,2045,666.188621364656
biog,USA,GDPEndoSSP2_noWaste,2045,26222.2317720208
biog,BRA,GDPEndoSSP2_noWaste,2045,0.0261144018377074
biog,MEX,GDPEndoSSP2_noWaste,2045,0.0513131229803704
biog,ARG,GDPEndoSSP2_noWaste,2045,0.0210424158233104
biog,RLAM,GDPEndoSSP2_noWaste,2045,0.244653924346048
biog,COL,GDPEndoSSP2_noWaste,2045,0.0548728346488169
biog,CAM,GDPEndoSSP2_noWaste,2045,0.515513888685257
biog,RUS,GDPEndoSSP2_noWaste,2045,0.0427184601272974
biog,AUT,GDPEndoSSP2_noWaste,2045,59.8053767221702
biog,IRL,GDPEndoSSP2_noWaste,2045,1.89147882661411
biog,HUN,GDPEndoSSP2_noWaste,2045,39.3175947100883
biog,DEU,GDPEndoSSP2_noWaste,2045,594.421230935906
biog,FIN,GDPEndoSSP2_noWaste,2045,0.0179591225053803
biog,EST,GDPEndoSSP2_noWaste,2045,0.027695737016592
biog,DNK,GDPEndoSSP2_noWaste,2045,0.0211325529928837
biog,CZE,GDPEndoSSP2_noWaste,2045,60.7110651305712
biog,RESTEU,GDPEndoSSP2_noWaste,2045,0.0733131687149313
biog,ITA,GDPEndoSSP2_noWaste,2045,98.622929288562
biog,BEL,GDPEndoSSP2_noWaste,2045,28.7804257167404
biog,GRC,GDPEndoSSP2_noWaste,2045,0.0194739322440607
biog,BGR,GDPEndoSSP2_noWaste,2045,0.020874951589676
biog,ROU,GDPEndoSSP2_noWaste,2045,0.0257530612093016
biog,LVA,GDPEndoSSP2_noWaste,2045,0.0188896035656556
biog,ESP,GDPEndoSSP2_noWaste,2045,146.186909073928
biog,FRA,GDPEndoSSP2_noWaste,2045,437.590014653681
biog,SVK,GDPEndoSSP2_noWaste,2045,45.8584325464161
biog,SWE,GDPEndoSSP2_noWaste,2045,243.319011812346
biog,PRT,GDPEndoSSP2_noWaste,2045,0.0185581499842512
biog,POL,GDPEndoSSP2_noWaste,2045,64.0115372610497
biog,NLD,GDPEndoSSP2_noWaste,2045,0.017046957383538
biog,LTU,GDPEndoSSP2_noWaste,2045,0.0165948335533278
biog,SVN,GDPEndoSSP2_noWaste,2045,0.0163601254653735
biog,AFR,GDPEndoSSP2_noWaste,2045,3.7691553249866
biog,TUR,GDPEndoSSP2_noWaste,2045,8.45921253092917
biog,ZAF,GDPEndoSSP2_noWaste,2045,0.10829991190232
biog,COCOA,GDPEndoSSP2_noWaste,2045,0.505650107093139
biog,EAS,GDPEndoSSP2_noWaste,2045,0.735357368176065
biog,ME,GDPEndoSSP2_noWaste,2045,1.10418810661491
biog,STAN,GDPEndoSSP2_noWaste,2045,0.196015995566721
biog,CHN,GDPEndoSSP2_noWaste,2045,0.0637053952699731
biog,IND,GDPEndoSSP2_noWaste,2045,0.0472329232800456
biog,JPN,GDPEndoSSP2_noWaste,2045,0.0319551504917707
biog,IDN,GDPEndoSSP2_noWaste,2045,0.0314009716084424
biog,MYS,GDPEndoSSP2_noWaste,2045,0.0339958719161099
biog,OCE,GDPEndoSSP2_noWaste,2045,191.16331797788
biog,GBR,GDPEndoSSP2_noWaste,2045,98.8996443288254
biog,CHE,GDPEndoSSP2_noWaste,2045,2.4456100842641
biog,REUR,GDPEndoSSP2_noWaste,2045,0.265642965082107
biog,NOR,GDPEndoSSP2_noWaste,2045,0.0136137077826574
biog,NAF,GDPEndoSSP2_noWaste,2045,0.304077673736486
biog,KOR,GDPEndoSSP2_noWaste,2045,0.0160698055650911
biod,CAN,GDPEndoSSP2_noWaste,2045,0.0274997801627281
biod,USA,GDPEndoSSP2_noWaste,2045,2120.90048911539
biod,BRA,GDPEndoSSP2_noWaste,2045,0.0171024533733005
biod,MEX,GDPEndoSSP2_noWaste,2045,0.040726169335041
biod,ARG,GDPEndoSSP2_noWaste,2045,0.0136484817085233
biod,RLAM,GDPEndoSSP2_noWaste,2045,0.159795356946074
biod,COL,GDPEndoSSP2_noWaste,2045,0.0495136379030635
biod,CAM,GDPEndoSSP2_noWaste,2045,0.343389858165869
biod,RUS,GDPEndoSSP2_noWaste,2045,0.0309073658458628
biod,AUT,GDPEndoSSP2_noWaste,2045,209.45289204672
biod,IRL,GDPEndoSSP2_noWaste,2045,54.0742411964995
biod,HUN,GDPEndoSSP2_noWaste,2045,117.725125614758
biod,DEU,GDPEndoSSP2_noWaste,2045,2657.92915016745
biod,FIN,GDPEndoSSP2_noWaste,2045,66.5442615354525
biod,EST,GDPEndoSSP2_noWaste,2045,0.02388730037921
biod,DNK,GDPEndoSSP2_noWaste,2045,95.4629694475552
biod,CZE,GDPEndoSSP2_noWaste,2045,167.885220534937
biod,RESTEU,GDPEndoSSP2_noWaste,2045,0.053080855541725
biod,ITA,GDPEndoSSP2_noWaste,2045,773.952121477715
biod,BEL,GDPEndoSSP2_noWaste,2045,741.417235613289
biod,GRC,GDPEndoSSP2_noWaste,2045,67.3915002946808
biod,BGR,GDPEndoSSP2_noWaste,2045,0.0154447294536651
biod,ROU,GDPEndoSSP2_noWaste,2045,0.0153622614286436
biod,LVA,GDPEndoSSP2_noWaste,2045,0.0145619617881897
biod,ESP,GDPEndoSSP2_noWaste,2045,1097.93309307945
biod,FRA,GDPEndoSSP2_noWaste,2045,1920.41237859646
biod,SVK,GDPEndoSSP2_noWaste,2045,82.0080656456613
biod,SWE,GDPEndoSSP2_noWaste,2045,201.087056054634
biod,PRT,GDPEndoSSP2_noWaste,2045,261.424268050917
biod,POL,GDPEndoSSP2_noWaste,2045,387.323943863361
biod,NLD,GDPEndoSSP2_noWaste,2045,227.3885569199
biod,LTU,GDPEndoSSP2_noWaste,2045,0.0130617383703378
biod,SVN,GDPEndoSSP2_noWaste,2045,0.0142002573394516
biod,AFR,GDPEndoSSP2_noWaste,2045,2.78382205408514
biod,TUR,GDPEndoSSP2_noWaste,2045,1.72347042197339
biod,ZAF,GDPEndoSSP2_noWaste,2045,0.0971045288521472
biod,COCOA,GDPEndoSSP2_noWaste,2045,0.520715450973805
biod,EAS,GDPEndoSSP2_noWaste,2045,0.585854537041063
biod,ME,GDPEndoSSP2_noWaste,2045,0.809013596027582
biod,STAN,GDPEndoSSP2_noWaste,2045,0.204765358921909
biod,CHN,GDPEndoSSP2_noWaste,2045,0.0532160614572567
biod,IND,GDPEndoSSP2_noWaste,2045,0.0422856667024416
biod,JPN,GDPEndoSSP2_noWaste,2045,0.0261911921720635
biod,IDN,GDPEndoSSP2_noWaste,2045,0.0215732596777819
biod,MYS,GDPEndoSSP2_noWaste,2045,0.0182711212955122
biod,OCE,GDPEndoSSP2_noWaste,2045,122.77525670579
biod,GBR,GDPEndoSSP2_noWaste,2045,439.226111088622
biod,CHE,GDPEndoSSP2_noWaste,2045,19.1426681438779
biod,REUR,GDPEndoSSP2_noWaste,2045,0.208781642759036
biod,NOR,GDPEndoSSP2_noWaste,2045,0.0078009938059204
biod,NAF,GDPEndoSSP2_noWaste,2045,0.268018893025305
biod,KOR,GDPEndoSSP2_noWaste,2045,217.444988595229
bf2nd,CAN,GDPEndoSSP2_noWaste,2045,24.1569455469736
bf2nd,USA,GDPEndoSSP2_noWaste,2045,357.46766205675
bf2nd,BRA,GDPEndoSSP2_noWaste,2045,97.4141913613124
bf2nd,MEX,GDPEndoSSP2_noWaste,2045,68.0364258495805
bf2nd,ARG,GDPEndoSSP2_noWaste,2045,61.2963770971179
bf2nd,RLAM,GDPEndoSSP2_noWaste,2045,92.0810573303994
bf2nd,COL,GDPEndoSSP2_noWaste,2045,0.728982391237385
bf2nd,CAM,GDPEndoSSP2_noWaste,2045,0.756057126369221
bf2nd,RUS,GDPEndoSSP2_noWaste,2045,25.573828347929
bf2nd,AUT,GDPEndoSSP2_noWaste,2045,3.29961012154962
bf2nd,IRL,GDPEndoSSP2_noWaste,2045,1.89702781517907
bf2nd,HUN,GDPEndoSSP2_noWaste,2045,2.78458709556444
bf2nd,DEU,GDPEndoSSP2_noWaste,2045,46.5306091148852
bf2nd,FIN,GDPEndoSSP2_noWaste,2045,4.55938077089581
bf2nd,EST,GDPEndoSSP2_noWaste,2045,0.0333381080527818
bf2nd,DNK,GDPEndoSSP2_noWaste,2045,2.53852230958957
bf2nd,CZE,GDPEndoSSP2_noWaste,2045,1.74128040240666
bf2nd,RESTEU,GDPEndoSSP2_noWaste,2045,2.36060360502104
bf2nd,ITA,GDPEndoSSP2_noWaste,2045,32.8849278634114
bf2nd,BEL,GDPEndoSSP2_noWaste,2045,14.2025456847955
bf2nd,GRC,GDPEndoSSP2_noWaste,2045,9.06375169939671
bf2nd,BGR,GDPEndoSSP2_noWaste,2045,4.50491011343071
bf2nd,ROU,GDPEndoSSP2_noWaste,2045,9.6797147041334
bf2nd,LVA,GDPEndoSSP2_noWaste,2045,0.0372391244274326
bf2nd,ESP,GDPEndoSSP2_noWaste,2045,21.1321739739496
bf2nd,FRA,GDPEndoSSP2_noWaste,2045,25.2505761160781
bf2nd,SVK,GDPEndoSSP2_noWaste,2045,4.76733260534634
bf2nd,SWE,GDPEndoSSP2_noWaste,2045,5.596578827591
bf2nd,PRT,GDPEndoSSP2_noWaste,2045,3.42657158525222
bf2nd,POL,GDPEndoSSP2_noWaste,2045,11.5435080251789
bf2nd,NLD,GDPEndoSSP2_noWaste,2045,21.7506877826044
bf2nd,LTU,GDPEndoSSP2_noWaste,2045,2.18865907817189
bf2nd,SVN,GDPEndoSSP2_noWaste,2045,0.00318455114000775
bf2nd,AFR,GDPEndoSSP2_noWaste,2045,203.777322433035
bf2nd,TUR,GDPEndoSSP2_noWaste,2045,101.794977706069
bf2nd,ZAF,GDPEndoSSP2_noWaste,2045,1.26136051716889
bf2nd,COCOA,GDPEndoSSP2_noWaste,2045,149.59652529241
bf2nd,EAS,GDPEndoSSP2_noWaste,2045,227.044701715507
bf2nd,ME,GDPEndoSSP2_noWaste,2045,2.29001124621427
bf2nd,STAN,GDPEndoSSP2_noWaste,2045,10.1216483099163
bf2nd,CHN,GDPEndoSSP2_noWaste,2045,969.495785199096
bf2nd,IND,GDPEndoSSP2_noWaste,2045,250.147935761964
bf2nd,JPN,GDPEndoSSP2_noWaste,2045,120.922681364763
bf2nd,IDN,GDPEndoSSP2_noWaste,2045,287.871025726016
bf2nd,MYS,GDPEndoSSP2_noWaste,2045,58.1279998425138
bf2nd,OCE,GDPEndoSSP2_noWaste,2045,38.9845883745711
bf2nd,GBR,GDPEndoSSP2_noWaste,2045,21.9601250295703
bf2nd,CHE,GDPEndoSSP2_noWaste,2045,1.20687668287213
bf2nd,REUR,GDPEndoSSP2_noWaste,2045,7.21686244325641
bf2nd,NOR,GDPEndoSSP2_noWaste,2045,9.44753094274094
bf2nd,NAF,GDPEndoSSP2_noWaste,2045,2.7660896513824
bf2nd,KOR,GDPEndoSSP2_noWaste,2045,56.9407930041683
respel,CAN,GDPEndoSSP2_noWaste,2045,1336.21911367573
respel,USA,GDPEndoSSP2_noWaste,2045,8560.51665889028
respel,BRA,GDPEndoSSP2_noWaste,2045,3277.04517496412
respel,MEX,GDPEndoSSP2_noWaste,2045,658.924570533688
respel,ARG,GDPEndoSSP2_noWaste,2045,270.601891330691
respel,RLAM,GDPEndoSSP2_noWaste,2045,1752.24873971243
respel,COL,GDPEndoSSP2_noWaste,2045,368.509801013349
respel,CAM,GDPEndoSSP2_noWaste,2045,236.799399685499
respel,RUS,GDPEndoSSP2_noWaste,2045,501.204185246972
respel,AUT,GDPEndoSSP2_noWaste,2045,555.110018455304
respel,IRL,GDPEndoSSP2_noWaste,2045,120.769246755408
respel,HUN,GDPEndoSSP2_noWaste,2045,159.117904632774
respel,DEU,GDPEndoSSP2_noWaste,2045,3257.31387822532
respel,FIN,GDPEndoSSP2_noWaste,2045,631.11539780753
respel,EST,GDPEndoSSP2_noWaste,2045,43.1846827275565
respel,DNK,GDPEndoSSP2_noWaste,2045,262.198670409944
respel,CZE,GDPEndoSSP2_noWaste,2045,468.264205571999
respel,RESTEU,GDPEndoSSP2_noWaste,2045,57.0872292180567
respel,ITA,GDPEndoSSP2_noWaste,2045,1209.45739572522
respel,BEL,GDPEndoSSP2_noWaste,2045,308.436130197135
respel,GRC,GDPEndoSSP2_noWaste,2045,49.2178838028642
respel,BGR,GDPEndoSSP2_noWaste,2045,125.781845507165
respel,ROU,GDPEndoSSP2_noWaste,2045,430.652109984181
respel,LVA,GDPEndoSSP2_noWaste,2045,128.351111636784
respel,ESP,GDPEndoSSP2_noWaste,2045,757.100520518393
respel,FRA,GDPEndoSSP2_noWaste,2045,827.31284345282
respel,SVK,GDPEndoSSP2_noWaste,2045,241.937644274635
respel,SWE,GDPEndoSSP2_noWaste,2045,956.422014854214
respel,PRT,GDPEndoSSP2_noWaste,2045,270.509934743549
respel,POL,GDPEndoSSP2_noWaste,2045,1122.28986844421
respel,NLD,GDPEndoSSP2_noWaste,2045,546.449675804022
respel,LTU,GDPEndoSSP2_noWaste,2045,82.6199615996678
respel,SVN,GDPEndoSSP2_noWaste,2045,16.747963937712
respel,AFR,GDPEndoSSP2_noWaste,2045,946.375923248409
respel,TUR,GDPEndoSSP2_noWaste,2045,321.659791507928
respel,ZAF,GDPEndoSSP2_noWaste,2045,230.45028051817
respel,COCOA,GDPEndoSSP2_noWaste,2045,235.532511083127
respel,EAS,GDPEndoSSP2_noWaste,2045,3256.6569819173
respel,ME,GDPEndoSSP2_noWaste,2045,862.56266207375
respel,STAN,GDPEndoSSP2_noWaste,2045,182.403170544463
respel,CHN,GDPEndoSSP2_noWaste,2045,6622.80965856485
respel,IND,GDPEndoSSP2_noWaste,2045,5549.05305180846
respel,JPN,GDPEndoSSP2_noWaste,2045,2135.36387534673
respel,IDN,GDPEndoSSP2_noWaste,2045,802.979786174163
respel,MYS,GDPEndoSSP2_noWaste,2045,381.133051727329
respel,OCE,GDPEndoSSP2_noWaste,2045,674.487949639503
respel,GBR,GDPEndoSSP2_noWaste,2045,858.649839223356
respel,CHE,GDPEndoSSP2_noWaste,2045,141.310459005184
respel,REUR,GDPEndoSSP2_noWaste,2045,330.161686573226
respel,NOR,GDPEndoSSP2_noWaste,2045,187.189194426117
respel,NAF,GDPEndoSSP2_noWaste,2045,442.925976804604
respel,KOR,GDPEndoSSP2_noWaste,2045,341.860038516814
chm,CAN,GDPEndoSSP2_noWaste,2045,42437.5044708095
chm,USA,GDPEndoSSP2_noWaste,2045,677802.98562401
chm,BRA,GDPEndoSSP2_noWaste,2045,115457.006082994
chm,MEX,GDPEndoSSP2_noWaste,2045,91018.7091111501
chm,ARG,GDPEndoSSP2_noWaste,2045,27250.1474886415
chm,RLAM,GDPEndoSSP2_noWaste,2045,108767.206881063
chm,COL,GDPEndoSSP2_noWaste,2045,8239.88574651481
chm,CAM,GDPEndoSSP2_noWaste,2045,35868.4928640469
chm,RUS,GDPEndoSSP2_noWaste,2045,69095.7365450619
chm,AUT,GDPEndoSSP2_noWaste,2045,15206.1375054673
chm,IRL,GDPEndoSSP2_noWaste,2045,53419.436151898
chm,HUN,GDPEndoSSP2_noWaste,2045,8330.04120810539
chm,DEU,GDPEndoSSP2_noWaste,2045,238050.670736152
chm,FIN,GDPEndoSSP2_noWaste,2045,8456.23521005412
chm,EST,GDPEndoSSP2_noWaste,2045,897.961193462654
chm,DNK,GDPEndoSSP2_noWaste,2045,6934.98415538923
chm,CZE,GDPEndoSSP2_noWaste,2045,13993.2667470088
chm,RESTEU,GDPEndoSSP2_noWaste,2045,4579.55716546546
chm,ITA,GDPEndoSSP2_noWaste,2045,75585.0372286183
chm,BEL,GDPEndoSSP2_noWaste,2045,82008.3350276948
chm,GRC,GDPEndoSSP2_noWaste,2045,3788.30331337754
chm,BGR,GDPEndoSSP2_noWaste,2045,5107.87543329069
chm,ROU,GDPEndoSSP2_noWaste,2045,9207.68827780772
chm,LVA,GDPEndoSSP2_noWaste,2045,731.391174393809
chm,ESP,GDPEndoSSP2_noWaste,2045,60437.8804855284
chm,FRA,GDPEndoSSP2_noWaste,2045,112647.911260579
chm,SVK,GDPEndoSSP2_noWaste,2045,4976.87486950536
chm,SWE,GDPEndoSSP2_noWaste,2045,16944.2890936357
chm,PRT,GDPEndoSSP2_noWaste,2045,7840.67688039188
chm,POL,GDPEndoSSP2_noWaste,2045,32316.3858497384
chm,NLD,GDPEndoSSP2_noWaste,2045,78490.4278193917
chm,LTU,GDPEndoSSP2_noWaste,2045,3864.20846135014
chm,SVN,GDPEndoSSP2_noWaste,2045,2553.73937991029
chm,AFR,GDPEndoSSP2_noWaste,2045,48118.57157396
chm,TUR,GDPEndoSSP2_noWaste,2045,46455.0712817995
chm,ZAF,GDPEndoSSP2_noWaste,2045,29246.2426916298
chm,COCOA,GDPEndoSSP2_noWaste,2045,26664.6697468568
chm,EAS,GDPEndoSSP2_noWaste,2045,242315.543704599
chm,ME,GDPEndoSSP2_noWaste,2045,283637.446796585
chm,STAN,GDPEndoSSP2_noWaste,2045,17255.3892987241
chm,CHN,GDPEndoSSP2_noWaste,2045,828628.361442464
chm,IND,GDPEndoSSP2_noWaste,2045,298524.1571076
chm,JPN,GDPEndoSSP2_noWaste,2045,223588.587614026
chm,IDN,GDPEndoSSP2_noWaste,2045,39398.5568983349
chm,MYS,GDPEndoSSP2_noWaste,2045,76301.9384915667
chm,OCE,GDPEndoSSP2_noWaste,2045,26889.0807953597
chm,GBR,GDPEndoSSP2_noWaste,2045,62693.9717069426
